Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1c(C(F)(F)F)ccc(CC(F)(F)F)c1-c1ccoc1,8.3,8.3,-8.3,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,53
O=C(O)Cc1ccc(C(F)(F)F)cc1C(c1ccccc1)C(F)(F)F,8.0,8.0,-8.0,53
O=C(O)C(Cc1ccccc1)c1ccc(C(F)(F)F)c(C(F)(F)F)c1,9.6,9.6,-9.6,53
C=Cc1c(CC(=O)O)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,53
O=CCc1cc(C(F)(F)F)cc(C2CC2)c1C(C(=O)O)C(F)(F)F,8.1,8.1,-8.1,53
CCc1c(CC(=O)O)ccc(C(F)(F)F)c1-c1ccccc1,8.9,8.9,-8.9,53
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,53
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1c(CC(F)(F)F)ccc(C(F)(F)F)c1-c1ccccc1,9.4,9.4,-9.4,53
O=C(O)C(c1ccccc1)c1cc(C(F)(F)F)ccc1CC(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)C(O)c1ccc(-c2ccccc2O)cc1C(F)(F)F,8.8,8.8,-8.8,53
O=C(O)Cc1ccc(C(c2ccccc2)C(F)(F)F)cc1C(F)(F)F,9.4,9.4,-9.4,53
O=C(O)Cc1c(C(F)(F)F)cc(Cc2ccccc2)cc1C(F)(F)F,10.0,10.0,-10.0,53
CS(=O)(=O)c1cc(C(F)(F)F)c(CC(=O)O)c(C(F)(F)F)c1C(F)(F)F,6.9,6.9,-6.9,53
Nc1ccccc1-c1cc(CC(=O)O)c(C(F)(F)F)cc1C(O)=S,8.4,8.4,-8.4,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)cc1Cc1ccccc1,9.8,9.8,-9.8,53
O=C(O)Cc1c(C(c2ccccc2)C(F)(F)F)cccc1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,53
O=C(O)Cc1c(Cc2ccccc2O)cccc1C(F)(F)F,8.7,8.7,-8.7,53
Cc1ccccc1CC(=O)c1c(CC(=O)O)cccc1C(F)(F)F,9.0,9.0,-9.0,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,53
O=C(O)C(c1ccccc1C(F)(F)F)C(c1ccccc1)C(F)(F)F,8.3,8.3,-8.3,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,53
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,53
Cc1c(CC(=O)O)ccc(C(F)(F)F)c1COc1ccccc1,9.1,9.1,-9.1,53
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,53
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,53
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,54
CC(c1ccc(C(F)(F)F)cc1CC(=O)O)C1CC1,9.0,9.0,-9.0,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
CC(c1ccccc1)c1ccc(C(F)(F)F)c(CC(=O)O)c1,9.2,9.2,-9.2,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
Cc1cc(CC(=O)O)c(Cc2ccccc2)cc1C1CC1,8.4,8.4,-8.4,54
CC(c1ccccc1)c1cccc(CC(=O)O)c1C(F)(F)F,9.4,9.4,-9.4,54
O=C(O)Cc1cc(C(F)(F)F)cc(Cc2ccccc2)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1ccc(C(F)(CC(F)(F)F)C(F)(F)F)c(C(F)(F)F)c1,8.0,8.0,-8.0,54
CC(c1ccccc1)c1ccc(C(F)(F)F)c(CC(=O)O)c1,9.2,9.2,-9.2,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,54
O=C(O)Cc1cc(C(F)(F)F)ccc1C(c1ccccc1)C(F)(F)F,9.4,9.4,-9.4,54
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)cc(Oc2ccccc2)c(O)c1C(F)(F)F,7.6,7.6,-7.6,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(O)F,8.8,8.8,-8.8,54
Nc1ccccc1Cc1c(C(F)(F)F)ccc(CC(=O)O)c1C(F)(F)F,9.9,9.9,-9.9,54
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,54
O=C(O)Cc1ccc(C(F)(F)F)c(C(F)(F)F)c1CC(F)(F)F,8.7,8.7,-8.7,54
O=C(O)C(Cl)c1cccc(C(F)(F)F)c1Cc1ccccc1,8.5,8.5,-8.5,54
Cc1c(CC(=O)O)ccc(C(F)(F)F)c1Cc1ccccc1,8.4,8.4,-8.4,54
C=Cc1ccccc1Cc1cccc(CC(=O)O)c1C(F)(F)F,9.1,9.1,-9.1,54
C=Cc1ccc(Cc2ccccc2C(C(=O)O)C(F)(F)F)cc1,8.4,8.4,-8.4,54
O=Cc1cc(C(F)(F)F)c(C(F)(F)F)c(CC(=O)O)c1C(F)(F)F,8.1,8.1,-8.1,54
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,54
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,54
O=C(O)Cc1cc(C(F)(F)F)c(CC(F)(F)F)cc1-c1ccccc1,9.1,9.1,-9.1,54
O=C(O)Cc1ccc(Cc2ccccc2C(F)(F)F)cc1C(F)(F)F,7.8,7.8,-7.8,54
O=C(O)Cc1ccc(C(F)(F)F)c(C(F)(F)F)c1Cc1ccccc1,9.2,9.2,-9.2,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1ccc(C(F)(F)F)cc1C(c1ccccc1)C(F)(F)F,8.0,8.0,-8.0,54
O=C(O)Cc1cccc(C(c2ccccc2)C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,54
O=C(O)Cc1cccc(Cc2ccccc2)c1CC(F)(F)F,8.9,8.9,-8.9,54
C=Cc1c(CC(=O)O)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,54
O=C(O)Cc1ccc(C(F)(F)F)cc1C(c1ccccc1)C(F)(F)F,8.0,8.0,-8.0,54
C=Cc1ccccc1Cc1cc(C(F)(F)F)ccc1CC(=O)O,8.9,8.9,-8.9,54
Cc1ccccc1Cc1ccc(CC(=O)O)c(C(F)(F)F)c1,9.4,9.4,-9.4,54
O=C(O)Cc1ccc(C(F)(F)F)c(NNC(F)(F)F)c1C(F)(F)F,8.3,8.3,-8.3,54
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,54
O=C(O)Cc1ccc(C(F)(F)F)c(-c2ccccc2O)c1C(F)(F)F,9.6,9.6,-9.6,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)c1ccccc1C(Cc1ccccc1)C(=O)O,8.5,8.5,-8.5,54
O=C(O)Cc1c(C(F)(F)F)ccc(C(F)(F)F)c1Cc1ccccc1,8.5,8.5,-8.5,54
C=Cc1ccccc1Cc1cccc(CC(=O)O)c1C(F)(F)F,9.1,9.1,-9.1,54
O=C(O)Cc1ccccc1C1OCCC1C(O)Nc1ccccc1,7.8,7.8,-7.8,54
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,54
O=C(O)C(c1cccc(C(C(F)(F)F)C(F)(F)F)c1)C1CCCC1,9.5,9.5,-9.5,54
CC(F)c1cc(C(C(=O)O)C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,8.9,8.9,-8.9,54
C=CCc1ccc(C(C(=O)O)c2ccccc2)c(C(F)(F)F)c1,7.1,7.1,-7.1,54
O=C(O)Cc1cccc(Cc2ccccc2C(F)(F)F)c1C(F)(F)F,7.8,7.8,-7.8,54
O=C(O)Cc1c(Cc2ccccc2O)cccc1C(F)(F)F,8.7,8.7,-8.7,54
O=C(O)Cc1c(C(F)(F)F)ccc(C(F)(F)F)c1Cc1ccccc1,8.5,8.5,-8.5,54
CNc1c(C(F)(F)F)ccc(C(F)(F)F)c1CC(=O)O,7.8,7.8,-7.8,54
C=Cc1ccccc1Cc1cccc(C(F)(F)F)c1CC(=O)O,9.1,9.1,-9.1,54
O=C(O)Cc1ccc(C(F)(F)F)c(C(F)(F)F)c1Cc1ccccc1,9.2,9.2,-9.2,54
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
NNc1cc(C(F)(F)F)c(CC(=O)O)c(C(F)(F)F)c1C(F)(F)F,8.5,8.5,-8.5,55
O=C(O)Cc1c(NC(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F,9.1,9.1,-9.1,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
C=Cc1ccccc1Cc1cc(CC(=O)O)ccc1C(F)(F)F,9.3,9.3,-9.3,55
Cc1cccc(Cc2ccccc2)c1C(C(=O)O)C(C)F,8.7,8.7,-8.7,55
NNCc1cccc(Nc2ccccc2O)c1CC(=O)O,7.9,7.9,-7.9,55
NNC(c1ccccc1N)c1c(CC(=O)O)cccc1C(F)(F)F,7.4,7.4,-7.4,55
O=C(O)Cc1c(C(F)(F)F)cc(C(=O)C(F)(F)F)cc1C(F)(F)F,9.0,9.0,-9.0,55
O=C(O)C(c1cccc(C(F)(F)F)c1COc1ccccc1)C(F)(F)F,8.4,8.4,-8.4,55
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,55
Cc1ccccc1Cc1ccc(CC(=O)O)c(C(F)(F)F)c1,9.4,9.4,-9.4,55
Nc1ccccc1C(O)c1cc(C(F)(F)F)ccc1CC(=O)O,8.2,8.2,-8.2,55
O=C(O)Cc1cc(C(c2ccccc2)C(F)(F)F)cc(C(F)(F)F)c1,9.3,9.3,-9.3,55
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,55
O=C(O)Cc1cc(Cc2ccccc2)cc(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,55
Cc1ccc(CC(=O)O)c(-c2ccccc2O)c1C(F)(F)F,8.6,8.6,-8.6,55
O=C(O)Cc1c(NC(=O)NC(F)(F)F)ccc(C(F)(F)F)c1C(F)(F)F,9.0,9.0,-9.0,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
O=C(O)Cc1cc(C(F)(F)F)ccc1C(F)(CC(F)(F)F)C(F)(F)F,8.9,8.9,-8.9,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
O=C(O)Cc1c(C2CC2)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,55
O=C(O)Cc1c(Cc2ccccc2O)cccc1C(F)(F)F,8.7,8.7,-8.7,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,55
C=Cc1c(O)c(C(F)(F)F)cc(CC(=O)O)c1NC1CC1,7.5,7.5,-7.5,55
Nc1ccccc1Cc1c(C(F)(F)F)ccc(C(F)(F)F)c1CC(=O)O,8.9,8.9,-8.9,55
O=C(O)Cc1ccc(C(F)(F)F)cc1C(c1ccccc1)C(F)(F)F,8.0,8.0,-8.0,55
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,55
C=Cc1ccccc1Cc1ccc(C(F)(F)F)c(CC(=O)O)c1,9.4,9.4,-9.4,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
C=CCc1c(CC(=O)O)cccc1-c1ccccc1C=C,8.4,8.4,-8.4,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
O=C(O)Cc1c(C(F)(F)F)c(O)cc(C(F)(F)F)c1C(F)(F)F,8.8,8.8,-8.8,55
O=C(O)Cc1cc(Cc2ccccc2C(F)(F)F)cc(C(F)(F)F)c1,9.3,9.3,-9.3,55
O=C(O)Cc1c(NC(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F,9.1,9.1,-9.1,55
O=C(O)Cc1ccc(C(F)(F)F)cc1C(O)c1ccccc1,8.1,8.1,-8.1,55
Nc1ccccc1Cc1ccc(CC(=O)O)cc1C(F)(F)F,8.7,8.7,-8.7,55
C=Cc1c(C(F)(F)F)cc(C(F)(F)F)c(CC(=O)O)c1CC=O,8.8,8.8,-8.8,55
Cc1ccccc1Cc1cc(C(F)(F)F)ccc1CC(=O)O,9.1,9.1,-9.1,55
O=CCc1cc(CC(=O)O)c(C(F)(F)F)cc1Cc1ccccc1,8.5,8.5,-8.5,55
Cc1c(Cc2ccccc2)ccc(C(F)(F)F)c1CC(=O)O,8.5,8.5,-8.5,55
CC(F)Cc1cccc(C(C(=O)O)c2ccccc2)c1C(F)(F)F,6.7,6.7,-6.7,55
O=C(O)Cc1c(C(F)(F)F)c(OCF)cc(C(F)(F)F)c1C(F)(F)F,8.4,8.4,-8.4,55
CCc1cccc(C(C(=O)O)c2ccccc2)c1C(F)(F)F,9.5,9.5,-9.5,55
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,55
CCc1cccc(-c2ccccc2C(F)(F)F)c1CC(=O)O,9.0,9.0,-9.0,55
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,55
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,55
O=C(O)Cc1c(Cc2ccccc2)ccc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,55
O=C(O)Cc1ccc(C(F)(F)F)c(C(F)(F)F)c1Cc1ccccc1,9.2,9.2,-9.2,55
Cc1c(NO)ccc(-c2ccccc2N)c1CC(=O)O,8.5,8.5,-8.5,55
NNc1cccc(O)c1C(CC(F)c1ccccc1)C(=O)O,9.1,9.1,-9.1,55
O=C(O)Cc1c(C(F)(F)F)cc(Cl)c(C(F)(F)F)c1C(F)(F)F,8.7,8.7,-8.7,55
NNCc1ccc(-c2ccccc2)c(C(F)(F)F)c1CC(=O)O,8.2,8.2,-8.2,55
CC(c1ccccc1)c1ccc(C(F)(F)F)c(CC(=O)O)c1,9.2,9.2,-9.2,55
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,55
C=Cc1cccc(Cc2ccc(C(F)(F)F)c(CC(=O)O)c2)c1,9.1,9.1,-9.1,55
C=CC(c1ccccc1)c1cc(C(F)(F)F)ccc1CC(=O)O,8.4,8.4,-8.4,55
O=C(O)Cc1c(C(F)(F)F)ccc(C(F)(F)F)c1Cc1ccccc1,8.5,8.5,-8.5,55
O=C(O)Cc1c(Nc2ccccc2)ccc(C(F)(F)F)c1C(F)(F)F,9.0,9.0,-9.0,55
O=C(O)Cc1c(C(F)(F)F)cc(Cc2ccccc2)cc1C(F)(F)F,10.0,10.0,-10.0,55
O=C(O)Cc1cc(C(F)(F)F)cc(Cc2ccccc2)c1C(F)(F)F,9.3,9.3,-9.3,55
Smiles,DockingScoreReward,Reward,DockingScoreProperty,Epoch
Nc1ccccc1C(c1ccc(C(F)(F)F)c(CC(=O)O)c1)C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
NC1CCCC1c1cc(CC(=O)O)ccc1CC(F)(F)F,8.0,8.0,-8.0,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)C(c1ccccc1C(F)(F)F)C(c1ccccc1)C(F)(F)F,8.3,8.3,-8.3,56
Nc1ccccc1Cc1c(CC(=O)O)cc(C(F)(F)F)cc1C(F)(F)F,8.6,8.6,-8.6,56
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(-c2nnco2)c1C(F)(F)F,7.6,7.6,-7.6,56
Cc1ccc(CC(=O)O)c(C(c2ccccc2)C(F)(F)F)c1,8.7,8.7,-8.7,56
O=C(O)Cc1cc(Cc2ccccc2)cc(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.4,8.4,-8.4,56
O=C(O)Cc1c(C(F)(F)F)ccc(Cc2ccccc2)c1C(F)(F)F,8.9,8.9,-8.9,56
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,56
O=C(O)Cc1c(C(F)(F)F)ccc(NC(F)(F)F)c1C(F)(F)F,8.9,8.9,-8.9,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)C(c1c(C(F)(F)F)cc(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,8.7,8.7,-8.7,56
C=CNc1ccccc1Cc1c(CC(=O)O)cccc1C(F)(F)F,8.7,8.7,-8.7,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)C(c1ccc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F)C(F)(F)F,8.6,8.6,-8.6,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1CC(=O)O)C(F)(F)F,8.1,8.1,-8.1,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,56
O=C(O)Cc1cc(C(F)(F)F)c(CNc2ccccc2)cc1C(F)(F)F,8.2,8.2,-8.2,56
O=C(O)C(c1cccc(Cc2ccccc2)c1C(F)(F)F)C(F)(F)F,8.3,8.3,-8.3,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)C(c1cc(C(F)(F)F)c(C(F)(F)F)cc1C(F)(F)F)C(F)(F)F,9.4,9.4,-9.4,56
O=C(O)Cc1c(C(c2ccccc2)C(F)(F)F)cccc1C(F)(F)F,9.1,9.1,-9.1,56
C=Cc1c(CC(=O)O)cc(C(F)(F)F)c(C(F)(F)F)c1C=C,8.5,8.5,-8.5,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1ccc(Cc2ccccc2CC(F)(F)F)cc1,7.4,7.4,-7.4,56
O=C(O)Cc1cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.1,9.1,-9.1,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(C(F)(F)F)cc(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1cc(C(F)(F)F)c(-c2ccccc2)cc1CC(F)(F)F,9.3,9.3,-9.3,56
O=C(O)Cc1c(Cc2ccccc2C(F)(F)F)cccc1C(F)(F)F,8.9,8.9,-8.9,56
Cc1ccccc1Cc1ccc(CC(=O)O)c(C(F)(F)F)c1,9.4,9.4,-9.4,56
O=C(O)Cc1c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c1C(F)(F)F,9.6,9.6,-9.6,56
CC(C(=O)O)c1ccc(C(c2ccccc2)C(F)(F)F)cc1,8.4,8.4,-8.4,56
